AccX,AccY,AccZ,Longitude,Latitude
0.3543,2.49,8.2887,77.73843,21.229305
0.3543,2.49,8.2887,77.73843,21.229305
0.3543,2.49,8.2887,77.73843,21.229305
0.3543,2.49,8.2887,77.73843,21.229305
0.3543,2.49,8.2887,77.73843,21.229305
0.3543,2.49,8.2887,77.73843,21.229305
0.3543,2.49,8.2887,77.73843,21.229305
0.3543,2.49,8.2887,77.73843,21.229305
0.3543,2.49,8.2887,77.73843,21.229305
0.3543,2.49,8.2887,77.73843,21.229305
9.2392,0.4549,10.1011,77.73843,21.229305
9.2392,0.4549,10.1011,77.73843,21.229305
9.2392,0.4549,10.1011,77.73843,21.229305
9.2392,0.4549,10.1011,77.73843,21.229305
9.2392,0.4549,10.1011,77.73843,21.229305
9.2392,0.4549,10.1011,77.73843,21.229305
9.2392,0.4549,10.1011,77.73843,21.229305
9.2392,0.4549,10.1011,77.73843,21.229305
9.2392,0.4549,10.1011,77.73843,21.229305
9.2392,0.4549,10.1011,77.73843,21.229305
9.2392,0.4549,10.1011,77.73843,21.229305
9.2392,0.4549,10.1011,77.73843,21.229305
9.2392,0.4549,10.1011,77.73843,21.229305
9.2392,0.4549,10.1011,77.73843,21.229305
9.2392,0.4549,10.1011,77.73843,21.229305
9.2392,0.4549,10.1011,77.73843,21.229305
9.2392,0.4549,10.1011,77.73843,21.229305
9.2392,0.4549,10.1011,77.73843,21.229305
9.2392,0.4549,10.1011,77.73843,21.229305
9.2392,0.4549,10.1011,77.73843,21.229305
1.4365,-0.6584,9.8402,77.73843,21.229305
1.4365,-0.6584,9.8402,77.73843,21.229305
1.4365,-0.6584,9.8402,77.73843,21.229305
1.4365,-0.6584,9.8402,77.73843,21.229305
1.4365,-0.6584,9.8402,77.73843,21.229305
1.4365,-0.6584,9.8402,77.73843,21.229305
1.4365,-0.6584,9.8402,77.73843,21.229305
1.4365,-0.6584,9.8402,77.73843,21.229305
1.4365,-0.6584,9.8402,77.73843,21.229305
1.4365,-0.6584,9.8402,77.73843,21.229305
1.4365,-0.6584,9.8402,77.73843,21.229305
1.4365,-0.6584,9.8402,77.73843,21.229305
1.4365,-0.6584,9.8402,77.73843,21.229305
1.4365,-0.6584,9.8402,77.73843,21.229305
1.4365,-0.6584,9.8402,77.73843,21.229305
1.4365,-0.6584,9.8402,77.73843,21.229305
1.4365,-0.6584,9.8402,77.73843,21.229305
-0.3041,1.4293,9.821,77.73843,21.229305
-0.3041,1.4293,9.821,77.73843,21.229305
-0.3041,1.4293,9.821,77.73843,21.229305
-0.3041,1.4293,9.821,77.73843,21.229305
-0.3041,1.4293,9.821,77.73843,21.229305
-0.3041,1.4293,9.821,77.73843,21.229305
-0.3041,1.4293,9.821,77.73843,21.229305
-0.3041,1.4293,9.821,77.73843,21.229305
-0.3041,1.4293,9.821,77.73843,21.229305
-0.3041,1.4293,9.821,77.73843,21.229305
-0.3041,1.4293,9.821,77.73843,21.229305
-0.3041,1.4293,9.821,77.73843,21.229305
-0.3041,1.4293,9.821,77.73843,21.229305
-0.3041,1.4293,9.821,77.73843,21.229305
-0.3041,1.4293,9.821,77.73843,21.229305
-0.3041,1.4293,9.821,77.73843,21.229305
-0.3041,1.4293,9.821,77.73843,21.229305
-0.3041,1.4293,9.821,77.73843,21.229305
-0.3041,1.4293,9.821,77.73843,21.229305
9.8809,0.9577,8.6072,77.73843,21.229305
9.8809,0.9577,8.6072,77.73843,21.229305
9.8809,0.9577,8.6072,77.73843,21.229305
9.8809,0.9577,8.6072,77.73843,21.229305
9.8809,0.9577,8.6072,77.73843,21.229305
9.8809,0.9577,8.6072,77.73836,21.229313
9.8809,0.9577,8.6072,77.73836,21.229313
9.8809,0.9577,8.6072,77.73836,21.229313
9.8809,0.9577,8.6072,77.73836,21.229313
9.8809,0.9577,8.6072,77.73836,21.229313
9.8809,0.9577,8.6072,77.73836,21.229313
9.8809,0.9577,8.6072,77.73836,21.229313
9.8809,0.9577,8.6072,77.73836,21.229313
9.8809,0.9577,8.6072,77.73836,21.229313
9.8809,0.9577,8.6072,77.73836,21.229313
9.8809,0.9577,8.6072,77.73836,21.229313
9.8809,0.9577,8.6072,77.73836,21.229313
9.8809,0.9577,8.6072,77.73836,21.229313
9.8809,0.9577,8.6072,77.73836,21.229313
9.8809,0.9577,8.6072,77.73836,21.229313
1.4533,-2.1907,10.6422,77.73836,21.229313
1.4533,-2.1907,10.6422,77.73836,21.229313
1.4533,-2.1907,10.6422,77.73836,21.229313
1.4533,-2.1907,10.6422,77.73836,21.229313
1.4533,-2.1907,10.6422,77.73836,21.229313
1.4533,-2.1907,10.6422,77.73836,21.229313
1.4533,-2.1907,10.6422,77.73836,21.229313
1.4533,-2.1907,10.6422,77.73836,21.229313
1.4533,-2.1907,10.6422,77.73836,21.229313
1.4533,-2.1907,10.6422,77.73836,21.229313
1.4533,-2.1907,10.6422,77.73836,21.229313
1.4533,-2.1907,10.6422,77.73836,21.229313
1.4533,-2.1907,10.6422,77.73836,21.229313
1.4533,-2.1907,10.6422,77.73836,21.229313
1.4533,-2.1907,10.6422,77.73836,21.229313
1.4533,-2.1907,10.6422,77.73836,21.229313
1.4533,-2.1907,10.6422,77.73836,21.229313
-2.5618,3.0861,2.5881,77.73836,21.229313
-2.5618,3.0861,2.5881,77.73836,21.229313
-2.5618,3.0861,2.5881,77.73836,21.229313
-2.5618,3.0861,2.5881,77.73836,21.229313
-2.5618,3.0861,2.5881,77.73836,21.229313
-2.5618,3.0861,2.5881,77.73836,21.229313
-2.5618,3.0861,2.5881,77.73836,21.229313
-2.5618,3.0861,2.5881,77.73836,21.229313
-2.5618,3.0861,2.5881,77.73836,21.229313
-2.5618,3.0861,2.5881,77.73836,21.229313
-2.5618,3.0861,2.5881,77.73836,21.229313
-2.5618,3.0861,2.5881,77.73836,21.229313
-2.5618,3.0861,2.5881,77.73836,21.229313
-2.5618,3.0861,2.5881,77.73836,21.229313
-2.5618,3.0861,2.5881,77.73836,21.229313
-2.5618,3.0861,2.5881,77.73836,21.229313
10.3334,0.9744,11.5305,77.73836,21.229313
10.3334,0.9744,11.5305,77.73836,21.229313
10.3334,0.9744,11.5305,77.73836,21.229313
10.3334,0.9744,11.5305,77.73836,21.229313
10.3334,0.9744,11.5305,77.73836,21.229313
10.3334,0.9744,11.5305,77.73836,21.229313
10.3334,0.9744,11.5305,77.73836,21.229313
10.3334,0.9744,11.5305,77.73836,21.229313
10.3334,0.9744,11.5305,77.73836,21.229313
10.3334,0.9744,11.5305,77.73836,21.229313
10.3334,0.9744,11.5305,77.73836,21.229313
10.3334,0.9744,11.5305,77.73836,21.229313
10.3334,0.9744,11.5305,77.73836,21.229313
10.3334,0.9744,11.5305,77.73836,21.229313
10.3334,0.9744,11.5305,77.73836,21.229313
10.3334,0.9744,11.5305,77.73836,21.229313
10.3334,0.9744,11.5305,77.73836,21.229313
10.3334,0.9744,11.5305,77.73836,21.229313
10.3334,0.9744,11.5305,77.73836,21.229313
10.3334,0.9744,11.5305,77.73836,21.229313
5.5474,0.6249,9.2584,77.73836,21.229313
5.5474,0.6249,9.2584,77.73836,21.229313
5.5474,0.6249,9.2584,77.73836,21.229313
5.5474,0.6249,9.2584,77.73836,21.229313
5.5474,0.6249,9.2584,77.73836,21.229313
5.5474,0.6249,9.2584,77.73836,21.229313
5.5474,0.6249,9.2584,77.73836,21.229313
5.5474,0.6249,9.2584,77.73836,21.229313
5.5474,0.6249,9.2584,77.73836,21.229313
5.5474,0.6249,9.2584,77.73836,21.229313
5.5474,0.6249,9.2584,77.73836,21.229313
5.5474,0.6249,9.2584,77.73836,21.229313
5.5474,0.6249,9.2584,77.73836,21.229313
5.5474,0.6249,9.2584,77.73836,21.229313
5.5474,0.6249,9.2584,77.73836,21.229313
5.5474,0.6249,9.2584,77.73836,21.229313
5.5474,0.6249,9.2584,77.73836,21.229313
5.5474,0.6249,9.2584,77.73836,21.229313
5.5474,0.6249,9.2584,77.73836,21.229313
-4.2952,-1.257,8.1068,77.73836,21.229313
-4.2952,-1.257,8.1068,77.73836,21.229313
-4.2952,-1.257,8.1068,77.73836,21.229313
-4.2952,-1.257,8.1068,77.73836,21.229313
-4.2952,-1.257,8.1068,77.73836,21.229313
-4.2952,-1.257,8.1068,77.73836,21.229313
-4.2952,-1.257,8.1068,77.73836,21.229313
-4.2952,-1.257,8.1068,77.73836,21.229313
-4.2952,-1.257,8.1068,77.73836,21.229313
-4.2952,-1.257,8.1068,77.73836,21.229313
-4.2952,-1.257,8.1068,77.73836,21.229313
-4.2952,-1.257,8.1068,77.73836,21.229313
-4.2952,-1.257,8.1068,77.73836,21.229313
-4.2952,-1.257,8.1068,77.73836,21.229313
-4.2952,-1.257,8.1068,77.73836,21.229313
-4.2952,-1.257,8.1068,77.73836,21.229313
-4.2952,-1.257,8.1068,77.73836,21.229313
-4.2952,-1.257,8.1068,77.73836,21.229313
-4.2952,-1.257,8.1068,77.73836,21.229313
-4.2952,-1.257,8.1068,77.73836,21.229313
-4.391,-0.2658,7.3813,77.73836,21.229313
-4.391,-0.2658,7.3813,77.73836,21.229313
-4.391,-0.2658,7.3813,77.73836,21.229313
-4.391,-0.2658,7.3813,77.73836,21.229313
-4.391,-0.2658,7.3813,77.73836,21.229313
-4.391,-0.2658,7.3813,77.73836,21.229313
-4.391,-0.2658,7.3813,77.73836,21.229313
-4.391,-0.2658,7.3813,77.73836,21.229313
-4.391,-0.2658,7.3813,77.73836,21.229313
-4.391,-0.2658,7.3813,77.73836,21.229313
-4.391,-0.2658,7.3813,77.73836,21.229313
-4.391,-0.2658,7.3813,77.73836,21.229313
-4.391,-0.2658,7.3813,77.73836,21.229313
-4.391,-0.2658,7.3813,77.73836,21.229313
-4.391,-0.2658,7.3813,77.73836,21.229313
-4.391,-0.2658,7.3813,77.73836,21.229313
-4.391,-0.2658,7.3813,77.73836,21.229313
-4.391,-0.2658,7.3813,77.73836,21.229313
-4.391,-0.2658,7.3813,77.73836,21.229313
-4.391,-0.2658,7.3813,77.73836,21.229313
-3.8642,3.3471,9.2153,77.73836,21.229313
-3.8642,3.3471,9.2153,77.73836,21.229313
-3.8642,3.3471,9.2153,77.73836,21.229313
-3.8642,3.3471,9.2153,77.73836,21.229313
-3.8642,3.3471,9.2153,77.73836,21.229313
-3.8642,3.3471,9.2153,77.73836,21.229313
-3.8642,3.3471,9.2153,77.73836,21.229313
-3.8642,3.3471,9.2153,77.73836,21.229313
-3.8642,3.3471,9.2153,77.73836,21.229313
-3.8642,3.3471,9.2153,77.73836,21.229313
-3.8642,3.3471,9.2153,77.73836,21.229313
-3.8642,3.3471,9.2153,77.73836,21.229313
-3.8642,3.3471,9.2153,77.73836,21.229313
-3.8642,3.3471,9.2153,77.73836,21.229313
-3.8642,3.3471,9.2153,77.73836,21.229313
-3.8642,3.3471,9.2153,77.73836,21.229313
-3.8642,3.3471,9.2153,77.73836,21.229313
-3.8642,3.3471,9.2153,77.73836,21.229313
-3.8642,3.3471,9.2153,77.73836,21.229313
-3.8642,3.3471,9.2153,77.73836,21.229313
2.3224,1.7262,9.3518,77.73836,21.229313
2.3224,1.7262,9.3518,77.73836,21.229313
2.3224,1.7262,9.3518,77.73836,21.229313
2.3224,1.7262,9.3518,77.73836,21.229313
2.3224,1.7262,9.3518,77.73836,21.229313
2.3224,1.7262,9.3518,77.73836,21.229313
2.3224,1.7262,9.3518,77.73836,21.229313
2.3224,1.7262,9.3518,77.73836,21.229313
2.3224,1.7262,9.3518,77.73836,21.229313
2.3224,1.7262,9.3518,77.73836,21.229313
2.3224,1.7262,9.3518,77.73836,21.229313
2.3224,1.7262,9.3518,77.73836,21.229313
2.3224,1.7262,9.3518,77.73836,21.229313
2.3224,1.7262,9.3518,77.73836,21.229313
2.3224,1.7262,9.3518,77.73836,21.229313
2.3224,1.7262,9.3518,77.73836,21.229313
2.3224,1.7262,9.3518,77.73836,21.229313
2.3224,1.7262,9.3518,77.73836,21.229313
2.3224,1.7262,9.3518,77.73836,21.229313
2.3224,1.7262,9.3518,77.73836,21.229313
5.9496,2.3367,6.2106,77.73836,21.229313
5.9496,2.3367,6.2106,77.73836,21.229313
5.9496,2.3367,6.2106,77.73836,21.229313
5.9496,2.3367,6.2106,77.73836,21.229313
5.9496,2.3367,6.2106,77.73836,21.229313
5.9496,2.3367,6.2106,77.73836,21.229313
5.9496,2.3367,6.2106,77.73836,21.229313
5.9496,2.3367,6.2106,77.73836,21.229313
5.9496,2.3367,6.2106,77.73836,21.229313
5.9496,2.3367,6.2106,77.73836,21.229313
5.9496,2.3367,6.2106,77.73836,21.229313
5.9496,2.3367,6.2106,77.73836,21.229313
5.9496,2.3367,6.2106,77.73836,21.229313
5.9496,2.3367,6.2106,77.73836,21.229313
5.9496,2.3367,6.2106,77.73836,21.229313
5.9496,2.3367,6.2106,77.73836,21.229313
5.9496,2.3367,6.2106,77.73836,21.229313
5.9496,2.3367,6.2106,77.73836,21.229313
10.2328,0.1437,9.2536,77.73836,21.229313
10.2328,0.1437,9.2536,77.73836,21.229313
10.2328,0.1437,9.2536,77.73836,21.229313
10.2328,0.1437,9.2536,77.73836,21.229313
10.2328,0.1437,9.2536,77.73836,21.229313
10.2328,0.1437,9.2536,77.73836,21.229313
10.2328,0.1437,9.2536,77.73836,21.229313
10.2328,0.1437,9.2536,77.73836,21.229313
10.2328,0.1437,9.2536,77.73836,21.229313
10.2328,0.1437,9.2536,77.73836,21.229313
10.2328,0.1437,9.2536,77.73836,21.229313
10.2328,0.1437,9.2536,77.73836,21.229313
10.2328,0.1437,9.2536,77.73836,21.229313
10.2328,0.1437,9.2536,77.73836,21.229313
10.2328,0.1437,9.2536,77.73829,21.229319
10.2328,0.1437,9.2536,77.73829,21.229319
10.2328,0.1437,9.2536,77.73829,21.229319
10.2328,0.1437,9.2536,77.73829,21.229319
10.2328,0.1437,9.2536,77.73829,21.229319
10.2328,0.1437,9.2536,77.73829,21.229319
10.2328,0.1437,9.2536,77.73829,21.229319
10.2328,0.1437,9.2536,77.73829,21.229319
7.4172,-0.2346,12.7826,77.73829,21.229319
7.4172,-0.2346,12.7826,77.73829,21.229319
7.4172,-0.2346,12.7826,77.73829,21.229319
7.4172,-0.2346,12.7826,77.73829,21.229319
7.4172,-0.2346,12.7826,77.73829,21.229319
7.4172,-0.2346,12.7826,77.73829,21.229319
7.4172,-0.2346,12.7826,77.73829,21.229319
7.4172,-0.2346,12.7826,77.73829,21.229319
7.4172,-0.2346,12.7826,77.73829,21.229319
7.4172,-0.2346,12.7826,77.73829,21.229319
7.4172,-0.2346,12.7826,77.73829,21.229319
7.4172,-0.2346,12.7826,77.73829,21.229319
7.4172,-0.2346,12.7826,77.73829,21.229319
7.4172,-0.2346,12.7826,77.73829,21.229319
7.4172,-0.2346,12.7826,77.73829,21.229319
7.4172,-0.2346,12.7826,77.73829,21.229319
7.4172,-0.2346,12.7826,77.73829,21.229319
7.4172,-0.2346,12.7826,77.73829,21.229319
7.4172,-0.2346,12.7826,77.73829,21.229319
7.4172,-0.2346,12.7826,77.73829,21.229319
6.8809,-0.0383,12.4858,77.73829,21.229319
6.8809,-0.0383,12.4858,77.73829,21.229319
6.8809,-0.0383,12.4858,77.73829,21.229319
6.8809,-0.0383,12.4858,77.73829,21.229319
6.8809,-0.0383,12.4858,77.73829,21.229319
6.8809,-0.0383,12.4858,77.73829,21.229319
6.8809,-0.0383,12.4858,77.73829,21.229319
6.8809,-0.0383,12.4858,77.73829,21.229319
6.8809,-0.0383,12.4858,77.73829,21.229319
6.8809,-0.0383,12.4858,77.73829,21.229319
6.8809,-0.0383,12.4858,77.73829,21.229319
6.8809,-0.0383,12.4858,77.73829,21.229319
6.8809,-0.0383,12.4858,77.73829,21.229319
6.8809,-0.0383,12.4858,77.73829,21.229319
6.8809,-0.0383,12.4858,77.73829,21.229319
6.8809,-0.0383,12.4858,77.73829,21.229319
6.8809,-0.0383,12.4858,77.73829,21.229319
6.8809,-0.0383,12.4858,77.73829,21.229319
6.8809,-0.0383,12.4858,77.73829,21.229319
6.8809,-0.0383,12.4858,77.73829,21.229319
8.8202,0.7302,11.4347,77.73829,21.229319
8.8202,0.7302,11.4347,77.73829,21.229319
8.8202,0.7302,11.4347,77.73829,21.229319
8.8202,0.7302,11.4347,77.73829,21.229319
8.8202,0.7302,11.4347,77.73829,21.229319
8.8202,0.7302,11.4347,77.73829,21.229319
8.8202,0.7302,11.4347,77.73829,21.229319
8.8202,0.7302,11.4347,77.73829,21.229319
8.8202,0.7302,11.4347,77.73829,21.229319
8.8202,0.7302,11.4347,77.73829,21.229319
8.8202,0.7302,11.4347,77.73829,21.229319
8.8202,0.7302,11.4347,77.73829,21.229319
8.8202,0.7302,11.4347,77.73829,21.229319
8.8202,0.7302,11.4347,77.73829,21.229319
8.8202,0.7302,11.4347,77.73829,21.229319
8.8202,0.7302,11.4347,77.73829,21.229319
8.8202,0.7302,11.4347,77.73829,21.229319
8.8202,0.7302,11.4347,77.73829,21.229319
8.8202,0.7302,11.4347,77.73829,21.229319
8.8202,0.7302,11.4347,77.73829,21.229319
8.849,0.4334,11.5257,77.73829,21.229319
8.849,0.4334,11.5257,77.73829,21.229319
8.849,0.4334,11.5257,77.73829,21.229319
8.849,0.4334,11.5257,77.73829,21.229319
8.849,0.4334,11.5257,77.73829,21.229319
8.849,0.4334,11.5257,77.73829,21.229319
8.849,0.4334,11.5257,77.73829,21.229319
8.849,0.4334,11.5257,77.73829,21.229319
8.849,0.4334,11.5257,77.73829,21.229319
8.849,0.4334,11.5257,77.73829,21.229319
8.849,0.4334,11.5257,77.73829,21.229319
8.849,0.4334,11.5257,77.73829,21.229319
8.849,0.4334,11.5257,77.73829,21.229319
8.849,0.4334,11.5257,77.73829,21.229319
8.849,0.4334,11.5257,77.73829,21.229319
8.849,0.4334,11.5257,77.73829,21.229319
8.849,0.4334,11.5257,77.73829,21.229319
8.849,0.4334,11.5257,77.73829,21.229319
8.849,0.4334,11.5257,77.73829,21.229319
8.849,0.4334,11.5257,77.73829,21.229319
11.2911,-0.6057,7.5513,77.73829,21.229319
11.2911,-0.6057,7.5513,77.73829,21.229319
11.2911,-0.6057,7.5513,77.73829,21.229319
11.2911,-0.6057,7.5513,77.73829,21.229319
11.2911,-0.6057,7.5513,77.73829,21.229319
11.2911,-0.6057,7.5513,77.73829,21.229319
11.2911,-0.6057,7.5513,77.73829,21.229319
11.2911,-0.6057,7.5513,77.73829,21.229319
11.2911,-0.6057,7.5513,77.73829,21.229319
11.2911,-0.6057,7.5513,77.73829,21.229319
11.2911,-0.6057,7.5513,77.73829,21.229319
11.2911,-0.6057,7.5513,77.73829,21.229319
11.2911,-0.6057,7.5513,77.73829,21.229319
11.2911,-0.6057,7.5513,77.73829,21.229319
11.2911,-0.6057,7.5513,77.73829,21.229319
11.2911,-0.6057,7.5513,77.73829,21.229319
11.2911,-0.6057,7.5513,77.73829,21.229319
11.2911,-0.6057,7.5513,77.73829,21.229319
11.2911,-0.6057,7.5513,77.73829,21.229319
11.2911,-0.6057,7.5513,77.73829,21.229319
8.9495,-0.5219,12.1961,77.73829,21.229319
8.9495,-0.5219,12.1961,77.73829,21.229319
8.9495,-0.5219,12.1961,77.73829,21.229319
8.9495,-0.5219,12.1961,77.73829,21.229319
8.9495,-0.5219,12.1961,77.73829,21.229319
8.9495,-0.5219,12.1961,77.73829,21.229319
8.9495,-0.5219,12.1961,77.73829,21.229319
8.9495,-0.5219,12.1961,77.73829,21.229319
8.9495,-0.5219,12.1961,77.73829,21.229319
8.9495,-0.5219,12.1961,77.73829,21.229319
8.9495,-0.5219,12.1961,77.73829,21.229319
8.9495,-0.5219,12.1961,77.73829,21.229319
8.9495,-0.5219,12.1961,77.73829,21.229319
8.9495,-0.5219,12.1961,77.73829,21.229319
8.9495,-0.5219,12.1961,77.73829,21.229319
8.9495,-0.5219,12.1961,77.73829,21.229319
8.9495,-0.5219,12.1961,77.73829,21.229319
8.9495,-0.5219,12.1961,77.73829,21.229319
8.9495,-0.5219,12.1961,77.73829,21.229319
8.9495,-0.5219,12.1961,77.73829,21.229319
11.1091,-0.5555,11.8345,77.73829,21.229319
11.1091,-0.5555,11.8345,77.73829,21.229319
11.1091,-0.5555,11.8345,77.73829,21.229319
11.1091,-0.5555,11.8345,77.73829,21.229319
11.1091,-0.5555,11.8345,77.73829,21.229319
11.1091,-0.5555,11.8345,77.73829,21.229319
11.1091,-0.5555,11.8345,77.73829,21.229319
11.1091,-0.5555,11.8345,77.73829,21.229319
11.1091,-0.5555,11.8345,77.73829,21.229319
11.1091,-0.5555,11.8345,77.73829,21.229319
11.1091,-0.5555,11.8345,77.73829,21.229319
11.1091,-0.5555,11.8345,77.73829,21.229319
11.1091,-0.5555,11.8345,77.73829,21.229319
11.1091,-0.5555,11.8345,77.73829,21.229319
11.1091,-0.5555,11.8345,77.73829,21.229319
11.1091,-0.5555,11.8345,77.73829,21.229319
11.1091,-0.5555,11.8345,77.73829,21.229319
11.1091,-0.5555,11.8345,77.73829,21.229319
11.1091,-0.5555,11.8345,77.73829,21.229319
11.1091,-0.5555,11.8345,77.73829,21.229319
10.1323,2.4708,11.7148,77.73829,21.229319
10.1323,2.4708,11.7148,77.73829,21.229319
10.1323,2.4708,11.7148,77.73829,21.229319
10.1323,2.4708,11.7148,77.73829,21.229319
10.1323,2.4708,11.7148,77.73829,21.229319
10.1323,2.4708,11.7148,77.73829,21.229319
10.1323,2.4708,11.7148,77.73829,21.229319
10.1323,2.4708,11.7148,77.73829,21.229319
10.1323,2.4708,11.7148,77.73829,21.229319
10.1323,2.4708,11.7148,77.73829,21.229319
10.1323,2.4708,11.7148,77.73829,21.229319
10.1323,2.4708,11.7148,77.73829,21.229319
10.1323,2.4708,11.7148,77.73829,21.229319
10.1323,2.4708,11.7148,77.73829,21.229319
10.1323,2.4708,11.7148,77.73829,21.229319
10.1323,2.4708,11.7148,77.73829,21.229319
10.1323,2.4708,11.7148,77.73829,21.229319
10.1323,2.4708,11.7148,77.73829,21.229319
10.1323,2.4708,11.7148,77.73829,21.229319
10.1323,2.4708,11.7148,77.73829,21.229319
6.2632,4.2329,8.7532,77.73829,21.229319
6.2632,4.2329,8.7532,77.73829,21.229319
6.2632,4.2329,8.7532,77.73829,21.229319
6.2632,4.2329,8.7532,77.73829,21.229319
6.2632,4.2329,8.7532,77.73829,21.229319
6.2632,4.2329,8.7532,77.73829,21.229319
6.2632,4.2329,8.7532,77.73829,21.229319
6.2632,4.2329,8.7532,77.73829,21.229319
6.2632,4.2329,8.7532,77.73829,21.229319
6.2632,4.2329,8.7532,77.73829,21.229319
6.2632,4.2329,8.7532,77.73829,21.229319
6.2632,4.2329,8.7532,77.73829,21.229319
6.2632,4.2329,8.7532,77.73829,21.229319
6.2632,4.2329,8.7532,77.73829,21.229319
6.2632,4.2329,8.7532,77.73829,21.229319
6.2632,4.2329,8.7532,77.73829,21.229319
6.2632,4.2329,8.7532,77.73829,21.229319
6.2632,4.2329,8.7532,77.73829,21.229319
6.2632,4.2329,8.7532,77.73829,21.229319
6.2632,4.2329,8.7532,77.73829,21.229319
-3.474,2.9497,6.5314,77.73829,21.229319
-3.474,2.9497,6.5314,77.73829,21.229319
-3.474,2.9497,6.5314,77.73829,21.229319
-3.474,2.9497,6.5314,77.73829,21.229319
-3.474,2.9497,6.5314,77.73822,21.229328
-3.474,2.9497,6.5314,77.73822,21.229328
-3.474,2.9497,6.5314,77.73822,21.229328
-3.474,2.9497,6.5314,77.73822,21.229328
-3.474,2.9497,6.5314,77.73822,21.229328
-3.474,2.9497,6.5314,77.73822,21.229328
-3.474,2.9497,6.5314,77.73822,21.229328
-3.474,2.9497,6.5314,77.73822,21.229328
-3.474,2.9497,6.5314,77.73822,21.229328
-3.474,2.9497,6.5314,77.73822,21.229328
-3.474,2.9497,6.5314,77.73822,21.229328
-3.474,2.9497,6.5314,77.73822,21.229328
2.8395,1.2091,7.6806,77.73822,21.229328
2.8395,1.2091,7.6806,77.73822,21.229328
2.8395,1.2091,7.6806,77.73822,21.229328
2.8395,1.2091,7.6806,77.73822,21.229328
2.8395,1.2091,7.6806,77.73822,21.229328
2.8395,1.2091,7.6806,77.73822,21.229328
2.8395,1.2091,7.6806,77.73822,21.229328
2.8395,1.2091,7.6806,77.73822,21.229328
2.8395,1.2091,7.6806,77.73822,21.229328
2.8395,1.2091,7.6806,77.73822,21.229328
2.8395,1.2091,7.6806,77.73822,21.229328
2.8395,1.2091,7.6806,77.73822,21.229328
2.8395,1.2091,7.6806,77.73822,21.229328
2.8395,1.2091,7.6806,77.73822,21.229328
2.8395,1.2091,7.6806,77.73822,21.229328
2.8395,1.2091,7.6806,77.73822,21.229328
2.8395,1.2091,7.6806,77.73822,21.229328
7.3909,1.9201,11.6813,77.73822,21.229328
7.3909,1.9201,11.6813,77.73822,21.229328
7.3909,1.9201,11.6813,77.73822,21.229328
7.3909,1.9201,11.6813,77.73822,21.229328
7.3909,1.9201,11.6813,77.73822,21.229328
7.3909,1.9201,11.6813,77.73822,21.229328
7.3909,1.9201,11.6813,77.73822,21.229328
7.3909,1.9201,11.6813,77.73822,21.229328
7.3909,1.9201,11.6813,77.73822,21.229328
7.3909,1.9201,11.6813,77.73822,21.229328
7.3909,1.9201,11.6813,77.73822,21.229328
7.3909,1.9201,11.6813,77.73822,21.229328
7.3909,1.9201,11.6813,77.73822,21.229328
7.3909,1.9201,11.6813,77.73822,21.229328
7.3909,1.9201,11.6813,77.73822,21.229328
7.3909,1.9201,11.6813,77.73822,21.229328
7.3909,1.9201,11.6813,77.73822,21.229328
7.3909,1.9201,11.6813,77.73822,21.229328
7.3909,1.9201,11.6813,77.73822,21.229328
2.1404,3.1173,8.0637,77.73822,21.229328
2.1404,3.1173,8.0637,77.73822,21.229328
2.1404,3.1173,8.0637,77.73822,21.229328
2.1404,3.1173,8.0637,77.73822,21.229328
2.1404,3.1173,8.0637,77.73822,21.229328
2.1404,3.1173,8.0637,77.73822,21.229328
2.1404,3.1173,8.0637,77.73822,21.229328
2.1404,3.1173,8.0637,77.73822,21.229328
2.1404,3.1173,8.0637,77.73822,21.229328
2.1404,3.1173,8.0637,77.73822,21.229328
2.1404,3.1173,8.0637,77.73822,21.229328
2.1404,3.1173,8.0637,77.73822,21.229328
2.1404,3.1173,8.0637,77.73822,21.229328
2.1404,3.1173,8.0637,77.73822,21.229328
2.1404,3.1173,8.0637,77.73822,21.229328
2.1404,3.1173,8.0637,77.73822,21.229328
2.1404,3.1173,8.0637,77.73822,21.229328
2.1404,3.1173,8.0637,77.73822,21.229328
2.1404,3.1173,8.0637,77.73822,21.229328
2.1404,3.1173,8.0637,77.73822,21.229328
-4.561,3.122,6.4452,77.73822,21.229328
-4.561,3.122,6.4452,77.73822,21.229328
-4.561,3.122,6.4452,77.73822,21.229328
-4.561,3.122,6.4452,77.73822,21.229328
-4.561,3.122,6.4452,77.73822,21.229328
-4.561,3.122,6.4452,77.73822,21.229328
-4.561,3.122,6.4452,77.73822,21.229328
-4.561,3.122,6.4452,77.73822,21.229328
-4.561,3.122,6.4452,77.73822,21.229328
-4.561,3.122,6.4452,77.73822,21.229328
-4.561,3.122,6.4452,77.73822,21.229328
-4.561,3.122,6.4452,77.73822,21.229328
-4.561,3.122,6.4452,77.73822,21.229328
-4.561,3.122,6.4452,77.73822,21.229328
-4.561,3.122,6.4452,77.73822,21.229328
-4.561,3.122,6.4452,77.73822,21.229328
-4.561,3.122,6.4452,77.73822,21.229328
-4.561,3.122,6.4452,77.73822,21.229328
-4.561,3.122,6.4452,77.73822,21.229328
-4.561,3.122,6.4452,77.73822,21.229328
-3.1244,-1.4892,5.9113,77.73822,21.229328
-3.1244,-1.4892,5.9113,77.73822,21.229328
